run_timestamp,log_file,selection_date,actual_selection_date_used,scheme,n_select_requested,n_select_actual,inv_vol_col_name,filter_min_price,filter_min_avg_volume_m,filter_min_roe_pct,filter_max_debt_eq,score_weight_rsi,score_weight_change,score_weight_rel_volume,score_weight_volatility,portfolio_return,portfolio_return_normalized,num_attempted_trades,num_successful_trades,num_failed_or_skipped_trades,total_weight_traded,win_rate,average_return,std_dev_return,sharpe_ratio_period
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-04-29,2025-04-29,IV,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,-0.00120699,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00231999,0.01440345,-0.16868068
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-04-29,2025-04-29,SW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,-0.00637860,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00231999,0.01440345,-0.16868068
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-04-30,2025-04-30,EW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,0.02415753,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.02415753,0.01407188,1.70893598
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-04-30,2025-04-30,IV,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,0.02301179,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.02415753,0.01407188,1.70893598
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-04-30,2025-04-30,SW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,0.02529601,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.02415753,0.01407188,1.70893598
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-01,2025-05-01,EW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,-0.00377943,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00377943,0.02068457,-0.18801542
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-01,2025-05-01,IV,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,-0.00489872,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00377943,0.02068457,-0.18801542
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-01,2025-05-01,SW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,-0.00159041,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00377943,0.02068457,-0.18801542
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-02,,EW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,,,,0,,0.00000000,,,,
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-02,,IV,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,,,,0,,0.00000000,,,,
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-02,,SW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,,,,0,,0.00000000,,,,
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-05,,EW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,,,,0,,0.00000000,,,,
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-05,,IV,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,,,,0,,0.00000000,,,,
2025-05-05 20:36:20,backtest_run_20250505_203620.log,2025-05-05,,SW,10,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,,,,0,,0.00000000,,,,
